datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,precipprob,precipcover,windspeed,pressure,conditions
2023-03-24,28.0,19.0,22.2,28.1,19.0,22.2,71.5,10.597,100.0,8.33,18.4,1009.1,"Rain, Partially cloudy"
2023-03-25,28.7,17.0,22.8,29.0,17.0,22.8,70.7,0.0,0.0,0.0,16.6,1011.8,Partially cloudy
2023-03-26,30.1,18.2,24.2,28.9,18.2,23.9,51.4,0.0,0.0,0.0,14.8,1011.6,Clear
2023-03-27,27.9,18.0,23.0,27.4,18.0,22.9,58.9,0.0,0.0,0.0,17.2,1010.8,Clear
2023-03-28,30.1,17.6,24.1,29.1,17.6,23.8,52.6,0.0,0.0,0.0,18.5,1010.4,Partially cloudy
2023-03-29,32.5,18.5,24.9,31.6,18.5,24.5,53.3,7.716,100.0,4.17,20.5,1010.8,"Rain, Partially cloudy"
2023-03-30,31.9,18.0,23.5,31.5,18.0,23.4,63.6,15.403,100.0,8.33,26.8,1009.3,"Rain, Partially cloudy"
2023-03-31,26.6,17.2,20.7,26.6,17.2,20.7,81.2,0.712,100.0,8.33,10.7,1008.9,"Rain, Partially cloudy"
2023-04-01,28.0,17.0,21.0,27.8,17.0,21.1,79.7,3.149,100.0,4.17,13.0,1009.7,"Rain, Partially cloudy"
2023-04-02,29.2,17.2,23.3,29.3,17.2,23.3,68.0,0.0,0.0,0.0,18.4,1008.6,Partially cloudy
2023-04-03,31.1,18.8,24.7,31.0,18.8,24.7,59.8,0.0,0.0,0.0,14.8,1007.2,Clear
2023-04-04,30.0,18.3,24.5,29.2,18.3,24.2,57.9,13.61,100.0,8.33,18.8,1009.7,"Rain, Partially cloudy"
2023-04-05,32.0,18.0,25.0,29.8,18.0,24.5,47.2,0.0,0.0,0.0,14.8,1010.3,Clear
2023-04-06,32.0,18.8,25.8,30.2,18.8,25.1,37.6,0.0,0.0,0.0,14.8,1012.5,Partially cloudy
2023-04-07,32.9,18.2,26.1,30.7,18.2,25.3,34.6,0.0,0.0,0.0,16.6,1014.2,Clear
2023-04-08,33.1,19.0,26.4,30.9,19.0,25.6,30.3,0.0,0.0,0.0,14.8,1014.6,Clear
2023-04-09,35.0,18.2,27.3,32.3,18.2,26.3,31.5,0.0,0.0,0.0,14.8,1014.6,Clear
2023-04-10,34.1,18.2,27.1,31.8,18.2,26.1,31.0,0.0,0.0,0.0,14.8,1012.7,Partially cloudy
2023-04-11,36.2,19.2,28.5,34.6,19.2,27.4,31.0,0.0,0.0,0.0,16.6,1011.9,Clear
2023-04-12,36.0,23.5,29.6,33.6,23.5,28.6,32.1,0.0,0.0,0.0,18.4,1011.4,Partially cloudy
2023-04-13,38.0,21.3,30.4,35.3,21.3,29.1,29.3,0.0,0.0,0.0,14.8,1009.5,Partially cloudy
2023-04-14,38.3,22.6,30.9,36.0,22.6,29.5,26.3,0.0,0.0,0.0,16.6,1008.8,Partially cloudy
2023-04-15,40.1,22.9,32.3,38.1,22.9,30.8,24.7,0.0,0.0,0.0,10.6,1008.1,Clear
2023-04-16,40.0,24.9,32.9,38.5,24.9,31.6,26.4,0.0,0.0,0.0,14.8,1007.0,Partially cloudy
2023-04-17,40.0,23.9,32.3,38.7,23.9,31.2,30.0,0.0,0.0,0.0,13.2,1007.2,Partially cloudy
2023-04-18,39.0,24.5,32.9,38.5,24.5,32.1,31.6,0.0,0.0,0.0,14.9,1008.3,Partially cloudy
2023-04-19,37.3,25.0,31.4,37.9,25.0,30.9,35.1,0.0,0.0,0.0,18.4,1006.0,Partially cloudy
2023-04-20,34.8,25.0,29.2,34.4,25.0,28.8,40.0,1.023,100.0,4.17,27.7,1003.2,"Rain, Partially cloudy"
2023-04-21,35.5,23.0,29.2,33.7,23.0,28.3,35.1,0.0,0.0,0.0,17.3,1004.2,Partially cloudy
2023-04-22,35.5,22.7,29.5,33.8,22.7,28.3,29.1,0.0,0.0,0.0,18.4,1005.4,Partially cloudy
2023-04-23,31.0,24.0,27.1,29.0,24.0,26.4,28.2,0.0,0.0,0.0,18.4,1007.5,Partially cloudy
2023-04-24,33.2,22.0,26.9,32.0,22.0,26.3,35.0,0.0,0.0,0.0,16.6,1010.5,Partially cloudy
2023-04-25,34.0,21.7,27.6,32.8,21.7,26.9,36.3,0.0,0.0,0.0,16.6,1011.8,Partially cloudy
2023-04-26,35.9,22.6,29.1,35.0,22.6,28.3,35.5,0.0,0.0,0.0,9.4,1008.5,Partially cloudy
2023-04-27,37.8,23.0,29.9,36.5,23.0,29.0,33.6,0.0,0.0,0.0,14.8,1007.9,Partially cloudy
2023-04-28,34.0,24.0,28.3,33.3,24.0,27.9,40.3,0.0,0.0,0.0,19.8,1009.0,Partially cloudy
2023-04-29,32.7,23.8,27.9,34.8,23.8,27.9,43.4,0.0,0.0,0.0,15.2,1008.3,Partially cloudy
2023-04-30,30.2,22.3,26.0,29.4,22.3,26.0,55.6,0.255,100.0,4.17,14.8,1007.3,"Rain, Overcast"
2023-05-01,24.9,20.0,21.7,24.9,20.0,21.7,89.7,11.969,100.0,8.33,14.8,1007.9,"Rain, Partially cloudy"
2023-05-02,27.8,21.0,23.4,29.2,21.0,23.6,82.1,0.1,100.0,4.17,15.5,1009.3,"Rain, Partially cloudy"
2023-05-03,29.8,19.7,22.8,32.4,19.7,23.1,85.4,27.311,100.0,12.5,18.4,1010.4,"Rain, Partially cloudy"
2023-05-04,31.0,18.6,24.6,32.1,18.6,24.7,71.2,0.0,0.0,0.0,9.4,1010.2,Partially cloudy
2023-05-05,33.1,21.7,27.9,33.9,21.7,28.2,56.9,0.0,0.0,0.0,11.2,1008.2,Partially cloudy
2023-05-06,35.0,23.0,28.6,33.8,23.0,28.4,49.4,0.0,0.0,0.0,27.7,1006.5,Partially cloudy
2023-05-07,37.0,22.9,29.4,38.3,22.9,29.4,46.3,3.492,100.0,4.17,15.3,1005.4,"Rain, Partially cloudy"
2023-05-08,35.6,23.1,29.2,37.6,23.1,29.2,53.0,0.0,0.0,0.0,20.5,1004.7,Partially cloudy
2023-05-09,37.0,22.5,30.3,34.9,22.5,29.2,35.8,0.0,0.0,0.0,14.8,1007.0,Clear
2023-05-10,36.1,24.0,30.5,34.1,24.0,29.1,24.8,0.0,0.0,0.0,14.8,1006.7,Clear
2023-05-11,39.4,22.1,31.1,36.6,22.1,30.0,29.0,0.0,0.0,0.0,12.6,1007.2,Clear
2023-05-12,41.0,22.9,32.8,38.5,22.9,31.5,27.9,0.0,0.0,0.0,13.0,1005.8,Clear
2023-05-13,40.1,25.1,33.5,41.8,25.1,32.9,31.6,0.0,0.0,0.0,14.8,1005.1,Clear
2023-05-14,40.0,28.5,33.6,42.4,28.4,33.1,30.8,0.0,0.0,0.0,14.8,1002.3,Partially cloudy
2023-05-15,41.0,27.0,33.9,40.9,27.0,32.9,27.6,0.0,0.0,0.0,21.3,1002.0,Partially cloudy
2023-05-16,39.0,28.0,33.4,39.6,27.8,32.8,30.4,0.0,0.0,0.0,22.9,1004.1,Partially cloudy
2023-05-17,40.2,27.3,33.3,41.7,28.0,33.0,33.3,0.0,0.0,0.0,14.8,1005.3,Partially cloudy
2023-05-18,36.0,24.0,29.8,38.8,24.0,30.4,50.9,8.536,100.0,8.33,33.5,1009.6,"Rain, Partially cloudy"
2023-05-19,38.0,25.1,32.1,37.1,25.1,31.6,39.2,0.0,0.0,0.0,19.6,1006.8,Clear
2023-05-20,40.0,25.1,33.5,40.4,25.1,33.0,32.9,0.0,0.0,0.0,14.8,1004.5,Clear
2023-05-21,42.2,26.1,35.7,43.5,26.1,34.9,27.5,0.0,0.0,0.0,14.8,1004.4,Clear
2023-05-22,44.0,28.9,37.4,47.0,29.2,37.0,24.6,0.0,0.0,0.0,25.2,1004.2,Clear
2023-05-23,44.0,31.8,36.9,46.8,30.6,36.6,25.0,0.0,0.0,0.0,28.4,1004.8,Partially cloudy
2023-05-24,33.0,26.0,30.0,34.9,26.0,30.4,46.3,0.0,0.0,0.0,18.4,1006.1,Partially cloudy
2023-05-25,35.3,22.0,28.9,37.3,22.0,29.2,52.1,4.987,100.0,4.17,30.6,1005.3,"Rain, Partially cloudy"
2023-05-26,33.3,22.8,28.2,34.5,22.8,28.3,52.6,0.0,0.0,0.0,14.8,1006.4,Partially cloudy
2023-05-27,33.5,20.0,27.4,34.5,20.0,28.2,65.0,18.179,100.0,8.33,20.5,1006.2,"Rain, Partially cloudy"
2023-05-28,34.0,25.0,30.1,40.2,25.0,32.4,59.1,0.0,0.0,0.0,12.6,1006.8,Partially cloudy
2023-05-29,34.0,22.8,27.2,37.1,22.8,28.3,68.5,6.924,100.0,12.5,15.7,1008.9,"Rain, Partially cloudy"
2023-05-30,34.7,22.0,27.1,38.0,22.0,27.8,68.7,31.162,100.0,8.33,59.4,1008.6,"Rain, Partially cloudy"
2023-05-31,30.5,22.0,25.2,34.0,22.0,26.0,81.3,3.354,100.0,12.5,26.9,1007.8,"Rain, Partially cloudy"
2023-06-01,31.3,21.8,26.0,33.7,21.8,26.7,73.3,0.2,100.0,4.17,18.4,1007.5,"Rain, Partially cloudy"
2023-06-02,33.4,22.5,28.5,33.8,22.5,28.9,53.9,0.0,0.0,0.0,11.2,1006.3,Partially cloudy
2023-06-03,35.5,24.4,30.4,37.6,24.4,31.1,49.0,0.0,0.0,0.0,12.9,1006.1,Clear
2023-06-04,33.0,25.0,29.4,38.7,25.0,31.7,60.3,2.582,100.0,4.17,13.2,1005.7,"Rain, Partially cloudy"
2023-06-05,37.2,25.9,31.7,40.7,25.9,33.3,52.6,0.0,0.0,0.0,18.4,1004.2,Partially cloudy
2023-06-06,38.0,24.0,31.5,41.7,24.0,32.3,48.1,0.34,100.0,4.17,14.8,1004.0,"Rain, Partially cloudy"
2023-06-07,38.0,25.9,32.4,39.4,25.9,32.5,39.3,0.0,0.0,0.0,13.7,1003.8,Clear
2023-06-08,39.0,26.0,33.8,42.1,26.0,33.9,35.1,0.0,0.0,0.0,18.4,1003.1,Clear
2023-06-09,40.1,28.8,33.8,43.4,29.8,35.3,40.9,0.0,0.0,0.0,19.7,1000.3,Partially cloudy
2023-06-10,41.0,28.4,34.4,46.5,30.0,36.2,39.5,0.0,0.0,0.0,16.6,998.8,Partially cloudy
2023-06-11,38.0,27.0,32.8,42.5,29.2,34.8,48.5,0.574,100.0,8.33,20.5,999.7,"Rain, Partially cloudy"
2023-06-12,40.0,29.0,34.9,46.3,31.3,38.4,45.1,0.0,0.0,0.0,22.2,998.6,Partially cloudy
2023-06-13,41.2,31.2,36.5,48.1,34.9,39.6,39.7,0.0,0.0,0.0,32.7,998.5,Clear
2023-06-14,40.1,30.0,35.4,48.3,30.0,38.4,40.4,0.0,0.0,0.0,26.0,999.5,Partially cloudy
2023-06-15,37.0,29.0,33.6,43.2,30.8,36.0,44.6,0.0,0.0,0.0,21.8,1001.0,Partially cloudy
2023-06-16,38.1,28.0,32.0,45.2,30.0,36.1,56.2,8.195,100.0,4.17,22.9,1000.9,"Rain, Partially cloudy"
2023-06-17,37.6,28.8,32.5,45.5,34.4,38.1,62.0,0.299,100.0,4.17,13.0,1001.0,"Rain, Partially cloudy"
2023-06-18,35.5,29.0,31.5,45.0,33.5,37.5,66.2,0.597,100.0,4.17,15.7,1000.9,"Rain, Partially cloudy"
2023-06-19,33.2,26.0,28.6,41.1,26.0,33.0,81.0,8.701,100.0,12.5,16.6,999.9,"Rain, Partially cloudy"
2023-06-20,36.9,27.0,31.6,45.4,31.2,38.0,67.8,0.598,100.0,8.33,14.8,999.7,"Rain, Partially cloudy"
2023-06-21,36.3,26.0,31.0,46.8,26.0,37.4,71.7,0.075,100.0,4.17,14.8,1000.9,"Rain, Partially cloudy"
2023-06-22,36.5,29.0,32.4,46.7,35.2,40.3,68.1,0.851,100.0,4.17,14.2,1000.9,"Rain, Partially cloudy"
2023-06-23,36.8,27.0,32.8,47.3,31.7,41.9,69.8,6.464,100.0,4.17,14.8,1000.6,"Rain, Partially cloudy"
2023-06-24,36.4,30.0,32.2,47.0,36.2,40.6,69.2,0.0,0.0,0.0,14.8,1000.0,Partially cloudy
2023-06-25,30.0,24.8,26.4,38.8,24.8,28.9,93.6,47.208,100.0,16.67,20.7,1002.1,"Rain, Partially cloudy"
2023-06-26,31.4,26.0,28.8,42.4,26.0,34.7,86.1,1.194,100.0,8.33,13.0,1002.2,"Rain, Partially cloudy"
2023-06-27,33.4,26.0,29.5,42.9,26.0,37.1,86.9,4.338,100.0,8.33,14.8,1001.1,"Rain, Partially cloudy"
2023-06-28,34.9,27.0,29.6,45.2,31.8,37.1,85.0,2.091,100.0,4.17,18.4,1002.1,"Rain, Partially cloudy"
2023-06-29,32.9,24.7,28.8,43.4,24.7,35.2,87.6,21.0,100.0,8.33,15.3,1001.5,"Rain, Partially cloudy"
2023-06-30,32.0,25.0,28.2,40.8,25.0,34.2,90.7,23.415,100.0,8.33,14.8,999.9,"Rain, Partially cloudy"
2023-07-01,33.7,26.1,29.5,43.8,26.1,36.1,83.4,0.0,0.0,0.0,11.2,1000.6,Partially cloudy
2023-07-02,35.3,27.0,30.8,42.8,31.5,37.4,75.7,0.0,0.0,0.0,9.4,1001.2,Partially cloudy
2023-07-03,37.5,29.0,32.8,47.4,36.8,41.7,69.9,0.0,0.0,0.0,10.6,1000.6,Partially cloudy
2023-07-04,35.0,26.0,31.2,47.3,26.0,40.7,78.9,2.261,100.0,8.33,26.3,999.3,"Rain, Partially cloudy"
2023-07-05,33.8,26.0,29.9,44.9,26.0,38.3,86.0,7.091,100.0,8.33,27.7,999.4,"Rain, Partially cloudy"
2023-07-06,29.9,26.0,28.3,38.4,26.0,34.9,91.9,3.045,100.0,4.17,14.8,1001.3,"Rain, Partially cloudy"
2023-07-07,33.3,27.0,29.7,44.3,31.8,37.4,84.6,0.0,0.0,0.0,16.6,1002.0,Partially cloudy
2023-07-08,29.0,26.0,27.2,36.8,26.0,31.7,97.1,117.318,100.0,20.83,14.8,1001.9,"Rain, Overcast"
2023-07-09,30.0,25.9,26.9,40.4,25.9,30.1,98.1,114.902,100.0,20.83,11.2,1001.2,"Rain, Overcast"
2023-07-10,31.0,25.9,27.4,44.3,25.9,31.9,96.7,6.954,100.0,8.33,13.0,1001.4,"Rain, Partially cloudy"
2023-07-11,32.0,26.0,28.4,42.3,26.0,33.7,89.8,0.448,100.0,4.17,9.4,1001.6,"Rain, Partially cloudy"
2023-07-12,32.0,27.0,29.3,44.1,31.8,37.3,88.1,0.896,100.0,8.33,11.2,1001.0,"Rain, Partially cloudy"
2023-07-13,32.7,27.0,29.7,46.2,31.7,38.6,88.1,1.701,100.0,4.17,16.6,1001.1,"Rain, Partially cloudy"
2023-07-14,32.6,27.0,29.5,44.8,31.8,38.3,88.9,1.494,100.0,4.17,14.8,1002.2,"Rain, Partially cloudy"
2023-07-15,33.8,26.0,29.5,44.5,26.0,37.3,87.0,13.747,100.0,4.17,13.0,1001.8,"Rain, Partially cloudy"
2023-07-16,33.1,26.7,29.0,43.8,30.7,36.1,89.1,7.851,100.0,12.5,13.0,1001.8,"Rain, Partially cloudy"
2023-07-17,33.0,28.0,30.5,46.2,35.6,40.6,86.2,0.0,0.0,0.0,11.2,1000.9,Partially cloudy
2023-07-18,32.0,28.0,29.4,44.3,34.5,38.8,92.2,0.644,100.0,12.5,13.0,1000.7,"Rain, Overcast"
2023-07-19,35.0,28.0,30.9,46.6,34.5,40.4,82.6,0.0,0.0,0.0,14.8,1000.5,Partially cloudy
2023-07-20,36.8,29.0,32.8,48.7,38.2,42.2,70.8,0.0,0.0,0.0,9.4,1000.5,Partially cloudy
2023-07-21,37.1,30.0,33.2,48.4,38.7,44.3,71.7,0.0,0.0,0.0,14.8,1002.0,Partially cloudy
2023-07-22,35.3,29.0,32.1,48.0,39.4,43.1,77.2,0.0,0.0,0.0,18.4,1004.2,Partially cloudy
2023-07-23,35.3,29.0,32.1,46.7,35.6,41.3,72.4,0.17,100.0,4.17,20.5,1004.4,"Rain, Partially cloudy"
2023-07-24,37.0,29.0,32.5,48.6,36.8,41.6,70.6,0.0,0.0,0.0,18.4,1001.9,Partially cloudy
2023-07-25,34.9,29.0,31.3,47.3,36.8,41.7,80.9,0.0,0.0,0.0,14.8,1002.3,Partially cloudy
2023-07-26,30.4,25.0,27.7,38.8,25.0,32.5,92.1,31.643,100.0,12.5,14.8,1004.2,"Rain, Partially cloudy"
2023-07-27,34.0,27.0,29.6,45.3,30.8,37.1,84.6,0.5,100.0,4.17,11.2,1003.1,"Rain, Partially cloudy"
2023-07-28,33.0,25.0,28.7,43.8,25.0,34.5,87.6,10.585,100.0,12.5,14.8,1001.2,"Rain, Overcast"
2023-07-29,31.0,25.9,27.9,40.6,25.9,32.6,92.3,5.701,100.0,4.17,11.2,1000.5,"Rain, Partially cloudy"
2023-07-30,33.9,26.0,29.7,44.4,26.0,35.7,82.9,0.0,0.0,0.0,13.0,999.6,Partially cloudy
2023-07-31,34.3,28.0,31.1,45.3,34.4,39.8,78.3,0.0,0.0,0.0,14.8,999.1,Partially cloudy
2023-08-01,35.4,28.0,31.4,44.6,33.0,39.3,74.7,0.0,0.0,0.0,16.6,998.3,Partially cloudy
2023-08-02,34.9,28.0,30.7,47.4,34.5,39.2,78.9,4.253,100.0,4.17,18.4,999.0,"Rain, Partially cloudy"
2023-08-03,35.0,27.2,30.6,46.7,31.8,39.0,81.3,7.492,100.0,8.33,18.4,999.0,"Rain, Partially cloudy"
2023-08-04,33.1,27.0,29.3,43.8,31.8,36.7,86.7,47.116,100.0,12.5,16.6,1001.3,"Rain, Partially cloudy"
2023-08-05,33.0,26.0,29.5,43.2,26.0,37.4,88.3,6.597,100.0,12.5,14.8,1002.7,"Rain, Overcast"
2023-08-06,34.5,29.0,31.4,43.5,35.4,39.4,73.4,0.0,0.0,0.0,22.3,1000.2,Partially cloudy
2023-08-07,33.2,28.0,30.3,41.1,32.0,35.8,70.7,0.0,0.0,0.0,17.8,997.9,Partially cloudy
2023-08-08,36.3,27.0,31.0,42.5,30.6,36.5,67.9,0.0,0.0,0.0,19.8,998.7,Partially cloudy
2023-08-09,34.4,28.1,31.4,42.0,32.0,37.1,66.1,0.0,0.0,0.0,22.1,1002.5,Partially cloudy
2023-08-10,34.3,28.0,30.8,43.7,31.9,37.1,71.0,0.17,100.0,4.17,16.6,1004.4,"Rain, Partially cloudy"
2023-08-11,34.8,28.0,31.3,42.1,31.9,37.0,66.4,0.0,0.0,0.0,15.2,1004.5,Partially cloudy
2023-08-12,35.0,28.0,31.6,41.9,30.6,36.3,61.4,0.0,0.0,0.0,18.4,1002.3,Partially cloudy
2023-08-13,34.2,28.0,30.9,42.0,31.1,35.9,65.7,0.0,0.0,0.0,16.4,1000.3,Partially cloudy
2023-08-14,34.2,28.0,30.7,42.4,31.9,36.7,70.0,0.0,0.0,0.0,13.0,1003.9,Partially cloudy
2023-08-15,33.2,27.0,30.1,46.5,31.2,37.8,80.5,1.664,100.0,8.33,13.0,1004.6,"Rain, Partially cloudy"
2023-08-16,35.1,28.2,31.9,44.7,33.9,40.3,72.2,3.585,100.0,4.17,16.6,1004.1,"Rain, Partially cloudy"
2023-08-17,35.9,29.0,32.2,43.8,33.6,38.5,63.8,0.0,0.0,0.0,15.2,1003.7,Partially cloudy
2023-08-18,36.2,29.0,32.6,44.5,34.5,39.7,64.0,0.0,0.0,0.0,16.6,1003.5,Partially cloudy
2023-08-19,34.0,25.0,30.6,45.1,25.0,39.1,82.1,17.975,100.0,16.67,13.0,1003.7,"Rain, Partially cloudy"
2023-08-20,35.6,29.0,31.9,45.9,38.2,41.1,75.2,0.0,0.0,0.0,14.8,1004.3,Partially cloudy
2023-08-21,36.9,29.0,32.6,46.9,38.2,42.7,74.0,0.0,0.0,0.0,10.1,1003.0,Partially cloudy
2023-08-22,35.3,28.0,31.1,47.3,33.5,41.2,80.9,0.0,0.0,0.0,18.4,1001.1,Partially cloudy
2023-08-23,28.9,27.0,27.6,36.0,31.2,32.9,92.4,5.936,100.0,12.5,14.8,1000.5,"Rain, Overcast"
2023-08-24,32.1,26.0,29.1,38.2,26.0,33.5,75.8,0.0,0.0,0.0,14.8,999.9,Partially cloudy
2023-08-25,34.4,26.7,30.4,41.4,29.2,35.2,68.1,0.0,0.0,0.0,14.8,1000.0,Partially cloudy
2023-08-26,34.5,27.0,30.8,40.2,29.2,35.0,63.6,0.0,0.0,0.0,17.8,1001.8,Partially cloudy
2023-08-27,35.0,27.0,30.9,40.6,28.8,34.2,58.5,0.0,0.0,0.0,17.8,1001.6,Partially cloudy
2023-08-28,34.9,27.0,30.7,41.4,29.2,34.9,62.5,0.0,0.0,0.0,24.0,1001.8,Partially cloudy
2023-08-29,35.0,27.0,31.5,41.3,29.2,36.2,61.5,0.0,0.0,0.0,17.3,1003.8,Partially cloudy
2023-08-30,35.6,28.0,31.6,41.4,31.9,36.7,62.8,0.0,0.0,0.0,16.6,1005.7,Partially cloudy
2023-08-31,35.7,27.4,31.9,42.6,31.0,36.8,61.7,0.0,0.0,0.0,15.2,1006.4,Partially cloudy
2023-09-01,36.2,28.0,32.4,41.5,32.7,37.3,60.6,0.0,0.0,0.0,18.4,1006.2,Clear
2023-09-02,38.3,28.7,33.3,40.0,30.9,35.5,46.1,0.0,0.0,0.0,19.4,1004.0,Clear
2023-09-03,36.0,28.0,31.9,39.2,31.0,34.7,54.4,0.0,0.0,0.0,16.6,1003.7,Clear
2023-09-04,36.1,27.4,31.6,38.9,31.1,34.9,58.2,0.0,0.0,0.0,16.6,1003.4,Clear
2023-09-05,36.9,27.0,32.0,44.5,29.2,37.0,61.0,0.0,0.0,0.0,12.2,1004.1,Partially cloudy
2023-09-06,36.2,27.0,31.6,40.7,29.6,35.4,59.1,0.0,0.0,0.0,9.4,1005.1,Partially cloudy
2023-09-07,36.9,28.0,30.8,44.8,31.2,35.4,65.3,0.149,100.0,4.17,14.8,1004.6,"Rain, Partially cloudy"
2023-09-08,35.6,26.0,30.4,42.5,26.0,34.4,66.4,0.0,0.0,0.0,18.4,1004.6,Partially cloudy
2023-09-09,31.0,25.0,27.2,37.3,25.0,30.1,87.2,25.701,100.0,12.5,23.0,1004.2,"Rain, Partially cloudy"
2023-09-10,28.1,24.0,25.6,33.7,24.0,26.8,96.6,24.673,100.0,16.67,14.8,1002.1,"Rain, Overcast"
2023-09-11,32.0,25.0,27.7,40.1,25.0,31.3,85.8,0.149,100.0,4.17,11.2,1002.5,"Rain, Partially cloudy"
2023-09-12,33.1,25.9,29.1,41.2,25.9,33.6,79.4,0.0,0.0,0.0,9.4,1002.9,Partially cloudy
2023-09-13,34.6,27.0,30.8,46.0,31.2,38.2,76.3,0.0,0.0,0.0,11.2,1003.2,Partially cloudy
2023-09-14,36.4,28.0,31.9,46.8,35.6,40.6,73.7,0.0,0.0,0.0,11.2,1004.2,Partially cloudy
2023-09-15,32.6,24.7,29.4,42.4,24.7,36.1,82.1,4.403,100.0,8.33,18.4,1005.4,"Rain, Partially cloudy"
2023-09-16,33.2,25.0,28.1,42.9,25.0,33.4,91.0,10.149,100.0,8.33,18.4,1004.6,"Rain, Partially cloudy"
2023-09-17,32.0,25.5,28.3,40.6,25.5,33.1,87.8,0.299,100.0,4.17,18.4,1002.7,"Rain, Partially cloudy"
2023-09-18,32.8,25.0,28.8,39.7,25.0,32.7,77.3,0.0,0.0,0.0,18.4,1003.8,Partially cloudy
2023-09-19,34.7,27.0,30.6,41.6,31.2,36.2,71.2,0.0,0.0,0.0,13.0,1006.3,Partially cloudy
2023-09-20,35.6,27.0,31.8,42.2,30.5,36.9,62.2,0.0,0.0,0.0,7.9,1006.4,Partially cloudy
2023-09-21,36.3,28.0,31.0,44.7,32.7,37.2,71.0,0.851,100.0,4.17,14.8,1005.7,"Rain, Partially cloudy"
2023-09-22,35.4,27.0,30.9,43.0,31.2,37.0,71.7,0.0,0.0,0.0,9.4,1006.0,Partially cloudy
2023-09-23,33.0,24.6,28.4,42.5,24.6,33.4,84.4,14.851,100.0,4.17,31.7,1007.0,"Rain, Partially cloudy"
2023-09-24,33.5,25.0,28.4,39.1,25.0,31.2,77.9,0.0,0.0,0.0,63.4,1006.6,Partially cloudy
2023-09-25,34.5,25.0,29.4,40.6,25.0,32.5,72.3,0.0,0.0,0.0,9.4,1006.8,Partially cloudy
2023-09-26,34.7,26.0,30.1,39.9,26.0,34.0,68.9,0.0,0.0,0.0,11.2,1007.9,Partially cloudy
2023-09-27,33.8,26.0,29.6,37.4,26.0,32.1,65.1,0.0,0.0,0.0,13.0,1008.0,Clear
2023-09-28,34.0,23.6,28.7,34.5,23.6,29.3,62.1,0.0,0.0,0.0,14.5,1007.6,Clear
2023-09-29,33.4,23.6,28.9,34.8,23.6,30.1,62.3,0.0,0.0,0.0,11.2,1007.3,Clear
2023-09-30,35.1,24.7,29.5,36.2,24.7,30.9,61.9,0.0,0.0,0.0,14.8,1007.1,Clear
2023-10-01,34.8,24.0,28.9,34.1,24.0,29.4,59.8,0.0,0.0,0.0,14.8,1006.6,Clear
2023-10-02,34.1,22.0,27.7,34.0,22.0,27.5,52.7,0.0,0.0,0.0,14.8,1007.6,Clear
2023-10-03,33.9,20.5,27.2,32.8,20.5,26.9,48.9,0.0,0.0,0.0,16.6,1008.2,Clear
2023-10-04,34.0,20.9,27.7,35.7,20.9,27.9,54.2,0.0,0.0,0.0,16.6,1008.4,Clear
2023-10-05,34.4,21.0,27.6,35.3,21.0,27.7,53.7,0.0,0.0,0.0,14.8,1007.8,Clear
2023-10-06,35.0,20.9,28.0,36.4,20.9,28.2,52.3,0.0,0.0,0.0,13.0,1006.7,Clear
2023-10-07,34.7,22.9,29.0,38.1,22.9,30.4,58.0,0.0,0.0,0.0,14.8,1008.0,Clear
2023-10-08,35.9,25.5,30.2,40.0,25.5,32.6,60.1,0.0,0.0,0.0,14.8,1008.5,Clear
2023-10-09,35.7,26.0,30.4,39.3,26.0,32.6,58.8,0.0,0.0,0.0,14.8,1009.1,Clear
2023-10-10,35.0,24.8,29.8,37.8,24.8,31.0,52.7,0.0,0.0,0.0,13.0,1010.1,Clear
2023-10-11,34.5,22.5,27.9,34.0,22.5,27.9,55.8,0.0,0.0,0.0,16.6,1011.3,Clear
2023-10-12,33.8,19.9,27.0,34.8,19.9,26.9,53.5,0.0,0.0,0.0,11.2,1012.6,Clear
2023-10-13,35.2,22.0,28.1,37.0,22.0,28.4,55.4,0.0,0.0,0.0,14.8,1012.9,Clear
2023-10-14,35.7,22.8,28.8,37.9,22.8,29.0,55.1,0.0,0.0,0.0,13.0,1012.1,Clear
2023-10-15,33.4,23.1,27.6,35.6,23.1,27.9,58.1,0.0,0.0,0.0,16.6,1010.5,Clear
2023-10-16,28.8,21.3,25.4,30.8,21.3,25.6,59.5,1.0,100.0,4.17,37.1,1011.9,"Rain, Partially cloudy"
2023-10-17,25.3,18.9,21.9,25.3,18.9,21.9,77.2,3.851,100.0,4.17,14.8,1015.7,"Rain, Partially cloudy"
2023-10-18,31.0,18.7,24.3,29.3,18.7,24.0,60.3,0.0,0.0,0.0,14.8,1015.5,Clear
2023-10-19,29.2,17.6,23.7,28.4,17.6,23.5,58.8,0.0,0.0,0.0,11.2,1015.4,Clear
2023-10-20,30.8,18.4,24.0,29.6,18.4,23.8,59.2,0.0,0.0,0.0,11.2,1015.8,Clear
2023-10-21,30.5,17.8,23.8,29.6,17.8,23.6,59.7,0.0,0.0,0.0,7.6,1016.3,Clear
2023-10-22,30.6,18.1,24.2,30.0,18.1,24.1,59.8,0.0,0.0,0.0,11.2,1016.7,Clear
2023-10-23,30.3,18.9,24.6,29.5,18.9,24.4,58.3,0.0,0.0,0.0,11.4,1015.0,Clear
